Log file open, 02/16/23 09:19:51
[2023.02.16-00.19.55:897][  0]LogMeshReduction: Using QuadricMeshReduction for automatic static mesh reduction
[2023.02.16-00.19.55:897][  0]LogMeshReduction: Using SimplygonMeshReduction for automatic skeletal mesh reduction
[2023.02.16-00.19.55:897][  0]LogMeshReduction: Using ProxyLODMeshReduction for automatic mesh merging
[2023.02.16-00.19.55:897][  0]LogMeshReduction: No distributed automatic mesh merging module available
[2023.02.16-00.19.55:897][  0]LogMeshMerging: No distributed automatic mesh merging module available
[2023.02.16-00.19.56:100][  0]LogNetVersion: CollisionProject 1.0.0, NetCL: 23058290, EngineNetVer: 30, GameNetVer: 0 (Checksum: 1818820378)
[2023.02.16-00.19.56:558][  0]LogUObjectArray: 20936 objects as part of root set at end of initial load.
[2023.02.16-00.19.56:558][  0]LogUObjectAllocator: 5786168 out of 0 bytes used by permanent object pool.
[2023.02.16-00.19.56:558][  0]LogUObjectArray: CloseDisregardForGC: 0/0 objects in disregard for GC pool
[2023.02.16-00.19.56:611][  0]LogSlate: Border
[2023.02.16-00.19.56:611][  0]LogSlate: BreadcrumbButton
[2023.02.16-00.19.56:611][  0]LogSlate: Brushes.Title
[2023.02.16-00.19.56:611][  0]LogSlate: Default
[2023.02.16-00.19.56:611][  0]LogSlate: Icons.Save
[2023.02.16-00.19.56:611][  0]LogSlate: Icons.Toolbar.Settings
[2023.02.16-00.19.56:611][  0]LogSlate: ListView
[2023.02.16-00.19.56:611][  0]LogSlate: SoftwareCursor_CardinalCross
[2023.02.16-00.19.56:611][  0]LogSlate: SoftwareCursor_Grab
[2023.02.16-00.19.56:611][  0]LogSlate: TableView.DarkRow
[2023.02.16-00.19.56:611][  0]LogSlate: TableView.Row
[2023.02.16-00.19.56:611][  0]LogSlate: TreeView
[2023.02.16-00.19.56:802][  0]LogTurnkeySupport: Completed device detection: Code = 0
[2023.02.16-00.19.56:842][  0]LogTurnkeySupport: Turnkey Device: Win64@PC-15: (Name=PC-15, Type=Computer, Status=Valid, , Flags="Device_InstallSoftwareValid")
[2023.02.16-00.19.57:303][  0]LogPython: Using Python 3.9.7
[2023.02.16-00.19.58:261][  0]LogAudio: Display: Registering Engine Module Parameter Interfaces...
[2023.02.16-00.19.58:285][  0]LogMetasoundEngine: MetaSound Engine Initialized
[2023.02.16-00.19.58:410][  0]LogUdpMessaging: Initializing bridge on interface 0.0.0.0:0 to multicast group 230.0.0.1:6666.
[2023.02.16-00.19.58:412][  0]LogUdpMessaging: Display: Added local interface '192.168.0.26' to multicast group '230.0.0.1:6666'
[2023.02.16-00.19.58:421][  0]LogTcpMessaging: Initializing TcpMessaging bridge
[2023.02.16-00.19.58:718][  0]LogNiagaraDebuggerClient: Niagara Debugger Client Initialized | Session: A7FC12D9457365B0AB8065B084698DF2 | Instance: AF1E6302420079098E40FAB5BB44C784 (PC-15-16408).
[2023.02.16-00.19.59:356][  0]LogOpenImageDenoise: OIDN starting up
[2023.02.16-00.19.59:411][  0]LogAndroidPermission: UAndroidPermissionCallbackProxy::GetInstance
[2023.02.16-00.19.59:440][  0]LogAudioCaptureCore: Display: No Audio Capture implementations found. Audio input will be silent.
[2023.02.16-00.19.59:440][  0]LogAudioCaptureCore: Display: No Audio Capture implementations found. Audio input will be silent.
[2023.02.16-00.20.00:005][  0]SourceControl: 소스 컨트롤이 꺼졌습니다.
[2023.02.16-00.20.00:019][  0]SourceControl: 소스 컨트롤이 꺼졌습니다.
[2023.02.16-00.20.00:025][  0]SourceControl: 소스 컨트롤이 꺼졌습니다.
[2023.02.16-00.20.00:033][  0]LogUProjectInfo: Found projects:
[2023.02.16-00.20.00:038][  0]LogVSAccessor: Display: Unable to create Visual Studio setup instance: 80040154
[2023.02.16-00.20.00:038][  0]LogVSAccessor: Display: Unable to create Visual Studio setup instance: 80040154
[2023.02.16-00.20.00:039][  0]LogVSAccessor: Display: Unable to create Visual Studio setup instance: 80040154
[2023.02.16-00.20.00:215][  0]LogCollectionManager: Loaded 0 collections in 0.002927 seconds
[2023.02.16-00.20.00:217][  0]LogFileCache: Scanning file cache for directory 'D:/NuriArchive/CollisionProject/Saved/Collections/' took 0.00s
[2023.02.16-00.20.00:218][  0]LogFileCache: Scanning file cache for directory 'D:/NuriArchive/CollisionProject/Content/Developers/User/Collections/' took 0.00s
[2023.02.16-00.20.00:220][  0]LogFileCache: Scanning file cache for directory 'D:/NuriArchive/CollisionProject/Content/Collections/' took 0.00s
[2023.02.16-00.20.00:717][  0]LogEngine: Initializing Engine...
[2023.02.16-00.20.00:734][  0]LogStylusInput: Initializing StylusInput subsystem.
[2023.02.16-00.20.00:737][  0]LogStats: UGameplayTagsManager::InitializeManager -  0.001 s
[2023.02.16-00.20.00:740][  0]LogMaterial: Display: Missing cached shadermap for WireframeMaterial in PCD3D_SM6, Default, SM6 (DDC key hash: 659A670D7B11155B33FE0FA74538AE00DC88D168), compiling. Is special engine material.
[2023.02.16-00.20.00:744][  0]LogMaterial: Display: Missing cached shadermap for LevelColorationLitMaterial in PCD3D_SM6, Default, SM6 (DDC key hash: 4ABC2C9B617E4C5A1CA054C0D5DCCB7323F80FAD), compiling. Is special engine material.
[2023.02.16-00.20.00:747][  0]LogMaterial: Display: Missing cached shadermap for LevelColorationUnlitMaterial in PCD3D_SM6, Default, SM6 (DDC key hash: 20B27FE1E4D6668032DE64CE896209668496D669), compiling. Is special engine material.
[2023.02.16-00.20.00:752][  0]LogMaterial: Display: Missing cached shadermap for MAT_LevelColorationLitLightmapUV in PCD3D_SM6, Default, SM6 (DDC key hash: 12689C2CC98FF07D2F2171D168A44FFE5FCD93F7), compiling. Is special engine material.
[2023.02.16-00.20.00:755][  0]LogMaterial: Display: Missing cached shadermap for ShadedLevelColorationLitMaterial in PCD3D_SM6, Default, SM6 (DDC key hash: CA9635B74B6E5CE85B8A89CDC051075CCABCA393), compiling. Is special engine material.
[2023.02.16-00.20.00:759][  0]LogMaterial: Display: Missing cached shadermap for ShadedLevelColorationUnlitMateri in PCD3D_SM6, Default, SM6 (DDC key hash: EDE48AA4156A5667C76AFB7EAA77569B323E8CBE), compiling. Is special engine material.
[2023.02.16-00.20.00:868][  0]LogInit: Initializing FReadOnlyCVARCache
[2023.02.16-00.20.00:901][  0]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.02.16-00.20.00:945][  0]LogAIModule: Creating AISystem for world Untitled
[2023.02.16-00.20.00:954][  0]LogNetVersion: Set ProjectVersion to 1.0.0.0. Version Checksum will be recalculated on next use.
[2023.02.16-00.20.00:954][  0]LogInit: Texture streaming: Enabled
[2023.02.16-00.20.00:980][  0]LogAnalytics: Display: [UEEditor.Rocket.Release] APIServer = https://datarouter.ol.epicgames.com/. AppVersion = 5.1.0-23058290+++UE5+Release-5.1
[2023.02.16-00.20.00:995][  0]LogAudio: Display: Initializing Audio Device Manager...
[2023.02.16-00.20.01:012][  0]LogAudio: Display: Loading Default Audio Settings Objects...
[2023.02.16-00.20.01:014][  0]LogAudio: Display: No default SoundConcurrencyObject specified (or failed to load).
[2023.02.16-00.20.01:015][  0]LogAudio: Display: AudioInfo: 'BINKA' Registered
[2023.02.16-00.20.01:017][  0]LogAudio: Display: AudioInfo: 'PCM' Registered
[2023.02.16-00.20.01:017][  0]LogAudio: Display: AudioInfo: 'ADPCM' Registered
[2023.02.16-00.20.01:017][  0]LogAudio: Display: AudioInfo: 'OGG' Registered
[2023.02.16-00.20.01:017][  0]LogAudio: Display: AudioInfo: 'OPUS' Registered
[2023.02.16-00.20.01:018][  0]LogAudio: Display: Audio Device Manager Initialized
[2023.02.16-00.20.01:018][  0]LogAudio: Display: Creating Audio Device:                 Id: 1, Scope: Shared, Realtime: True
[2023.02.16-00.20.01:018][  0]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.02.16-00.20.01:018][  0]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.02.16-00.20.01:018][  0]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.02.16-00.20.01:019][  0]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.02.16-00.20.01:019][  0]LogAudioMixer: Display: 	Number of buffers to queue:			  1
[2023.02.16-00.20.01:019][  0]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.02.16-00.20.01:019][  0]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2023.02.16-00.20.01:019][  0]LogAudio: Display: AudioDevice MaxSources: 32
[2023.02.16-00.20.01:020][  0]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.02.16-00.20.01:020][  0]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.02.16-00.20.01:020][  0]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.02.16-00.20.01:038][  0]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.02.16-00.20.01:074][  0]LogAudioMixer: Display: Using Audio Hardware Device Headphones(High Definition Audio Device)
[2023.02.16-00.20.01:077][  0]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.02.16-00.20.01:082][  0]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.02.16-00.20.01:082][  0]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.02.16-00.20.01:085][  0]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=1
[2023.02.16-00.20.01:085][  0]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=1
[2023.02.16-00.20.01:088][  0]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=1
[2023.02.16-00.20.01:088][  0]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=1
[2023.02.16-00.20.01:088][  0]LogInit: FAudioDevice initialized.
[2023.02.16-00.20.01:089][  0]LogAudio: Display: Audio Device (ID: 1) registered with world 'Untitled'.
[2023.02.16-00.20.01:105][  0]LogCsvProfiler: Display: Metadata set : largeworldcoordinates="1"
[2023.02.16-00.20.01:116][  0]LogLiveCoding: Display: Starting LiveCoding
[2023.02.16-00.20.01:116][  0]LogLiveCoding: Display: LiveCodingConsole Arguments: UnrealEditor Win64 Development
[2023.02.16-00.20.01:118][  0]LogLiveCoding: Display: First instance in process group "UE_CollisionProject_0x1d7fe804", spawning console
[2023.02.16-00.20.01:139][  0]LogLiveCoding: Display: Waiting for server
[2023.02.16-00.20.01:697][  0]LogLiveCoding: Display: Successfully initialized, removing startup thread
[2023.02.16-00.20.01:738][  0]LogInit: Transaction tracking system initialized
[2023.02.16-00.20.01:784][  0]LogSourceControl: Display: Uncontrolled Changelist persistency file loaded D:/NuriArchive/CollisionProject/Saved/SourceControl/UncontrolledChangelists.json
[2023.02.16-00.20.01:784][  0]LogSourceControl: Uncontrolled asset enumeration started...
[2023.02.16-00.20.01:799][  0]LogSourceControl: Uncontrolled asset enumeration finished in 0.014612 seconds (Found 116 uncontrolled assets)
[2023.02.16-00.20.01:839][  0]BlueprintLog: New page: 에디터 로드
[2023.02.16-00.20.02:054][  0]LocalizationService: 현지화 서비스가 비활성화되었습니다.
[2023.02.16-00.20.02:098][  0]TimingProfiler: Initialize
[2023.02.16-00.20.02:099][  0]TimingProfiler: OnSessionChanged
[2023.02.16-00.20.02:099][  0]LoadingProfiler: Initialize
[2023.02.16-00.20.02:099][  0]LoadingProfiler: OnSessionChanged
[2023.02.16-00.20.02:100][  0]NetworkingProfiler: Initialize
[2023.02.16-00.20.02:101][  0]NetworkingProfiler: OnSessionChanged
[2023.02.16-00.20.02:101][  0]MemoryProfiler: Initialize
[2023.02.16-00.20.02:101][  0]MemoryProfiler: OnSessionChanged
[2023.02.16-00.20.02:285][  0]LogVSAccessor: Display: Unable to create Visual Studio setup instance: 80040154
[2023.02.16-00.20.02:285][  0]LogVSAccessor: Display: Unable to create Visual Studio setup instance: 80040154
[2023.02.16-00.20.02:286][  0]LogVSAccessor: Display: Unable to create Visual Studio setup instance: 80040154
[2023.02.16-00.20.02:462][  0]LogFileCache: Scanning file cache for directory 'D:/NuriArchive/CollisionProject/Content/' took 0.02s
[2023.02.16-00.20.02:574][  0]LogEditorDomain: Display: Class /Script/AnimationData.AnimationSequencerDataModel is imported by a package but does not exist in memory. EditorDomain keys for packages using it will be invalid if it still exists.
	To clear this message, resave packages that use the deleted class, or load its module earlier than the packages that use it are referenced.
[2023.02.16-00.20.02:802][  0]LogLevelSequenceEditor: LevelSequenceEditor subsystem initialized.
[2023.02.16-00.20.02:884][  0]LogInit: Display: Engine is initialized. Leaving FEngineLoop::Init()
[2023.02.16-00.20.02:889][  0]SourceControl: 소스 컨트롤이 꺼졌습니다.
[2023.02.16-00.20.02:890][  0]LogUnrealEdMisc: Loading editor; pre map load, took 12.415
[2023.02.16-00.20.02:895][  0]LogFactory: FactoryCreateFile: PackFactory with PackFactory (0 0 C:/Program Files/Epic Games/UE_5.1/FeaturePacks/StarterContent.upack)
[2023.02.16-00.20.02:900][  0]LogPackFactory: Finished extracting 8 files (including 0 errors).
[2023.02.16-00.20.02:940][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/HDRI/HDRI_Epic_Courtyard_Daylight.uasset" to "D:/NuriArchive/CollisionProject/Content/StarterContent/HDRI/HDRI_Epic_Courtyard_Daylight.uasset"
[2023.02.16-00.20.02:941][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/P_Ambient_Dust.uasset" to "D:/NuriArchive/CollisionProject/Content/StarterContent/Particles/P_Ambient_Dust.uasset"
[2023.02.16-00.20.02:942][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/P_Explosion.uasset" to "D:/NuriArchive/CollisionProject/Content/StarterContent/Particles/P_Explosion.uasset"
[2023.02.16-00.20.02:943][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/P_Fire.uasset" to "D:/NuriArchive/CollisionProject/Content/StarterContent/Particles/P_Fire.uasset"
[2023.02.16-00.20.02:944][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/P_Smoke.uasset" to "D:/NuriArchive/CollisionProject/Content/StarterContent/Particles/P_Smoke.uasset"
[2023.02.16-00.20.02:945][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/P_Sparks.uasset" to "D:/NuriArchive/CollisionProject/Content/StarterContent/Particles/P_Sparks.uasset"
[2023.02.16-00.20.02:945][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/P_Steam_Lit.uasset" to "D:/NuriArchive/CollisionProject/Content/StarterContent/Particles/P_Steam_Lit.uasset"
[2023.02.16-00.20.02:946][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Blueprint_CeilingLight.uasset" to "D:/NuriArchive/CollisionProject/Content/StarterContent/Blueprints/Blueprint_CeilingLight.uasset"
[2023.02.16-00.20.02:947][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Blueprint_Effect_Explosion.uasset" to "D:/NuriArchive/CollisionProject/Content/StarterContent/Blueprints/Blueprint_Effect_Explosion.uasset"
[2023.02.16-00.20.02:947][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Blueprint_Effect_Fire.uasset" to "D:/NuriArchive/CollisionProject/Content/StarterContent/Blueprints/Blueprint_Effect_Fire.uasset"
[2023.02.16-00.20.02:948][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Blueprint_Effect_Smoke.uasset" to "D:/NuriArchive/CollisionProject/Content/StarterContent/Blueprints/Blueprint_Effect_Smoke.uasset"
[2023.02.16-00.20.02:948][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Blueprint_Effect_Sparks.uasset" to "D:/NuriArchive/CollisionProject/Content/StarterContent/Blueprints/Blueprint_Effect_Sparks.uasset"
[2023.02.16-00.20.02:949][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Blueprint_Effect_Steam.uasset" to "D:/NuriArchive/CollisionProject/Content/StarterContent/Blueprints/Blueprint_Effect_Steam.uasset"
[2023.02.16-00.20.02:950][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Blueprint_WallSconce.uasset" to "D:/NuriArchive/CollisionProject/Content/StarterContent/Blueprints/Blueprint_WallSconce.uasset"
[2023.02.16-00.20.02:951][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/BP_LightStudio.uasset" to "D:/NuriArchive/CollisionProject/Content/StarterContent/Blueprints/BP_LightStudio.uasset"
[2023.02.16-00.20.02:952][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Floor_400x400.uasset" to "D:/NuriArchive/CollisionProject/Content/StarterContent/Architecture/Floor_400x400.uasset"
[2023.02.16-00.20.02:952][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Pillar_50x500.uasset" to "D:/NuriArchive/CollisionProject/Content/StarterContent/Architecture/Pillar_50x500.uasset"
[2023.02.16-00.20.02:953][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/SM_AssetPlatform.uasset" to "D:/NuriArchive/CollisionProject/Content/StarterContent/Architecture/SM_AssetPlatform.uasset"
[2023.02.16-00.20.02:954][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Wall_400x200.uasset" to "D:/NuriArchive/CollisionProject/Content/StarterContent/Architecture/Wall_400x200.uasset"
[2023.02.16-00.20.02:954][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Wall_400x300.uasset" to "D:/NuriArchive/CollisionProject/Content/StarterContent/Architecture/Wall_400x300.uasset"
[2023.02.16-00.20.02:955][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Wall_400x400.uasset" to "D:/NuriArchive/CollisionProject/Content/StarterContent/Architecture/Wall_400x400.uasset"
[2023.02.16-00.20.02:956][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Wall_500x500.uasset" to "D:/NuriArchive/CollisionProject/Content/StarterContent/Architecture/Wall_500x500.uasset"
[2023.02.16-00.20.02:956][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Wall_Door_400x300.uasset" to "D:/NuriArchive/CollisionProject/Content/StarterContent/Architecture/Wall_Door_400x300.uasset"
[2023.02.16-00.20.02:957][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Wall_Door_400x400.uasset" to "D:/NuriArchive/CollisionProject/Content/StarterContent/Architecture/Wall_Door_400x400.uasset"
[2023.02.16-00.20.02:957][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Wall_Window_400x300.uasset" to "D:/NuriArchive/CollisionProject/Content/StarterContent/Architecture/Wall_Window_400x300.uasset"
[2023.02.16-00.20.02:958][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Wall_Window_400x400.uasset" to "D:/NuriArchive/CollisionProject/Content/StarterContent/Architecture/Wall_Window_400x400.uasset"
[2023.02.16-00.20.02:958][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Maps/Advanced_Lighting.umap" to "D:/NuriArchive/CollisionProject/Content/StarterContent/Maps/Advanced_Lighting.umap"
[2023.02.16-00.20.02:960][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Maps/Advanced_Lighting_BuiltData.uasset" to "D:/NuriArchive/CollisionProject/Content/StarterContent/Maps/Advanced_Lighting_BuiltData.uasset"
[2023.02.16-00.20.02:961][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Maps/Minimal_Default.umap" to "D:/NuriArchive/CollisionProject/Content/StarterContent/Maps/Minimal_Default.umap"
[2023.02.16-00.20.02:962][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Maps/Minimal_Default_BuiltData.uasset" to "D:/NuriArchive/CollisionProject/Content/StarterContent/Maps/Minimal_Default_BuiltData.uasset"
[2023.02.16-00.20.02:963][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Maps/StarterMap.umap" to "D:/NuriArchive/CollisionProject/Content/StarterContent/Maps/StarterMap.umap"
[2023.02.16-00.20.02:974][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Maps/StarterMap_BuiltData.uasset" to "D:/NuriArchive/CollisionProject/Content/StarterContent/Maps/StarterMap_BuiltData.uasset"
[2023.02.16-00.20.02:975][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Cone.uasset" to "D:/NuriArchive/CollisionProject/Content/StarterContent/Shapes/Shape_Cone.uasset"
[2023.02.16-00.20.02:976][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Cube.uasset" to "D:/NuriArchive/CollisionProject/Content/StarterContent/Shapes/Shape_Cube.uasset"
[2023.02.16-00.20.02:976][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Cylinder.uasset" to "D:/NuriArchive/CollisionProject/Content/StarterContent/Shapes/Shape_Cylinder.uasset"
[2023.02.16-00.20.02:977][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_NarrowCapsule.uasset" to "D:/NuriArchive/CollisionProject/Content/StarterContent/Shapes/Shape_NarrowCapsule.uasset"
[2023.02.16-00.20.02:977][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Pipe.uasset" to "D:/NuriArchive/CollisionProject/Content/StarterContent/Shapes/Shape_Pipe.uasset"
[2023.02.16-00.20.02:978][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Pipe_180.uasset" to "D:/NuriArchive/CollisionProject/Content/StarterContent/Shapes/Shape_Pipe_180.uasset"
[2023.02.16-00.20.02:979][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Pipe_90.uasset" to "D:/NuriArchive/CollisionProject/Content/StarterContent/Shapes/Shape_Pipe_90.uasset"
[2023.02.16-00.20.02:979][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Plane.uasset" to "D:/NuriArchive/CollisionProject/Content/StarterContent/Shapes/Shape_Plane.uasset"
[2023.02.16-00.20.02:980][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_QuadPyramid.uasset" to "D:/NuriArchive/CollisionProject/Content/StarterContent/Shapes/Shape_QuadPyramid.uasset"
[2023.02.16-00.20.02:981][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Sphere.uasset" to "D:/NuriArchive/CollisionProject/Content/StarterContent/Shapes/Shape_Sphere.uasset"
[2023.02.16-00.20.02:982][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Torus.uasset" to "D:/NuriArchive/CollisionProject/Content/StarterContent/Shapes/Shape_Torus.uasset"
[2023.02.16-00.20.02:982][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Trim.uasset" to "D:/NuriArchive/CollisionProject/Content/StarterContent/Shapes/Shape_Trim.uasset"
[2023.02.16-00.20.02:983][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Trim_90_In.uasset" to "D:/NuriArchive/CollisionProject/Content/StarterContent/Shapes/Shape_Trim_90_In.uasset"
[2023.02.16-00.20.02:983][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Trim_90_Out.uasset" to "D:/NuriArchive/CollisionProject/Content/StarterContent/Shapes/Shape_Trim_90_Out.uasset"
[2023.02.16-00.20.02:984][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/MaterialSphere.uasset" to "D:/NuriArchive/CollisionProject/Content/StarterContent/Props/MaterialSphere.uasset"
[2023.02.16-00.20.02:984][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_TriPyramid.uasset" to "D:/NuriArchive/CollisionProject/Content/StarterContent/Shapes/Shape_TriPyramid.uasset"
[2023.02.16-00.20.02:985][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Tube.uasset" to "D:/NuriArchive/CollisionProject/Content/StarterContent/Shapes/Shape_Tube.uasset"
[2023.02.16-00.20.02:986][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Wedge_A.uasset" to "D:/NuriArchive/CollisionProject/Content/StarterContent/Shapes/Shape_Wedge_A.uasset"
[2023.02.16-00.20.02:986][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Wedge_B.uasset" to "D:/NuriArchive/CollisionProject/Content/StarterContent/Shapes/Shape_Wedge_B.uasset"
[2023.02.16-00.20.02:986][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_WideCapsule.uasset" to "D:/NuriArchive/CollisionProject/Content/StarterContent/Shapes/Shape_WideCapsule.uasset"
[2023.02.16-00.20.02:987][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_Bush.uasset" to "D:/NuriArchive/CollisionProject/Content/StarterContent/Props/SM_Bush.uasset"
[2023.02.16-00.20.02:987][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_Chair.uasset" to "D:/NuriArchive/CollisionProject/Content/StarterContent/Props/SM_Chair.uasset"
[2023.02.16-00.20.02:988][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_CornerFrame.uasset" to "D:/NuriArchive/CollisionProject/Content/StarterContent/Props/SM_CornerFrame.uasset"
[2023.02.16-00.20.02:989][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_Couch.uasset" to "D:/NuriArchive/CollisionProject/Content/StarterContent/Props/SM_Couch.uasset"
[2023.02.16-00.20.02:989][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_Door.uasset" to "D:/NuriArchive/CollisionProject/Content/StarterContent/Props/SM_Door.uasset"
[2023.02.16-00.20.02:990][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_DoorFrame.uasset" to "D:/NuriArchive/CollisionProject/Content/StarterContent/Props/SM_DoorFrame.uasset"
[2023.02.16-00.20.02:990][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_GlassWindow.uasset" to "D:/NuriArchive/CollisionProject/Content/StarterContent/Props/SM_GlassWindow.uasset"
[2023.02.16-00.20.02:991][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_Lamp_Ceiling.uasset" to "D:/NuriArchive/CollisionProject/Content/StarterContent/Props/SM_Lamp_Ceiling.uasset"
[2023.02.16-00.20.02:991][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_Lamp_Wall.uasset" to "D:/NuriArchive/CollisionProject/Content/StarterContent/Props/SM_Lamp_Wall.uasset"
